bay_id,st_marker_id,status,location,lat,lon
1732,2339S,Unoccupied,"(-37.8119049138685, 144.97144518199067)",-37.8119049138685,144.97144518199067
6643,13614E,Unoccupied,"(-37.81963127323259, 144.94372543966972)",-37.81963127323259,144.94372543966972
6902,14251W,Present,"(-37.79491130886116, 144.96484633746127)",-37.79491130886116,144.96484633746127
1532,1896N,Present,"(-37.81375871902004, 144.97217176465608)",-37.81375871902004,144.97217176465608
858,675W,Present,"(-37.81430888547243, 144.96866608962)",-37.81430888547243,144.96866608962
1748,2365S,Present,"(-37.8123384067075, 144.96996035095825)",-37.8123384067075,144.96996035095825
6496,13717W,Present,"(-37.81576496632796, 144.93801183461784)",-37.81576496632796,144.93801183461784
6639,13619W,Unoccupied,"(-37.819580262591984, 144.94354010609712)",-37.819580262591984,144.94354010609712
4128,C6418,Unoccupied,"(-37.80354154461598, 144.95104250013748)",-37.80354154461598,144.95104250013748
2497,C2926,Present,"(-37.812460436047175, 144.96160240524839)",-37.812460436047175,144.96160240524839
6153,C13716,Unoccupied,"(-37.820055353390515, 144.94303831911287)",-37.820055353390515,144.94303831911287
5390,11746E,Present,"(-37.81025046161003, 144.97566700300655)",-37.81025046161003,144.97566700300655
2549,C3076,Present,"(-37.81333901929356, 144.9586401612359)",-37.81333901929356,144.9586401612359
5871,C9186,Present,"(-37.79846860768509, 144.9653635023291)",-37.79846860768509,144.9653635023291
5612,12243S,Present,"(-37.80954965951322, 144.97484672488642)",-37.80954965951322,144.97484672488642
5456,11866E,Present,"(-37.81106374302202, 144.97823575491577)",-37.81106374302202,144.97823575491577
5391,11748E,Unoccupied,"(-37.810217965782726, 144.9756724717453)",-37.810217965782726,144.9756724717453
2633,10103W,Unoccupied,"(-37.80347362638075, 144.94792561150993)",-37.80347362638075,144.94792561150993
6297,13273S,Unoccupied,"(-37.819547555887574, 144.9493232170718)",-37.819547555887574,144.9493232170718
5574,12081W,Present,"(-37.81114847526887, 144.98330407351483)",-37.81114847526887,144.98330407351483
5917,12804N,Unoccupied,"(-37.802795489126595, 144.96721631450913)",-37.802795489126595,144.96721631450913
4091,C6302,Present,"(-37.80474565400296, 144.95082990373714)",-37.80474565400296,144.95082990373714
5398,11762E,Present,"(-37.809990366890844, 144.97571012254173)",-37.809990366890844,144.97571012254173
5559,12051W,Present,"(-37.81230848911075, 144.98311020991386)",-37.81230848911075,144.98311020991386
2145,3759S,Unoccupied,"(-37.81004176688158, 144.96254231742168)",-37.81004176688158,144.96254231742168
1746,2361S,Present,"(-37.81230185739943, 144.97008858183486)",-37.81230185739943,144.97008858183486
6903,14253W,Present,"(-37.794855437509696, 144.96485569775587)",-37.794855437509696,144.96485569775587
6155,C13724,Present,"(-37.820071481251816, 144.94298286812057)",-37.820071481251816,144.94298286812057
6405,13646E,Unoccupied,"(-37.82059761898381, 144.94556042016393)",-37.82059761898381,144.94556042016393
1873,2606N,Unoccupied,"(-37.814921099859625, 144.95689258645808)",-37.814921099859625,144.95689258645808
2888,4827W,Present,"(-37.81074420400237, 144.95863565013047)",-37.81074420400237,144.95863565013047
6217,13312E,Unoccupied,"(-37.819782568916395, 144.9471226462669)",-37.819782568916395,144.9471226462669
2499,C2930,Unoccupied,"(-37.812479771707125, 144.96153589674594)",-37.812479771707125,144.96153589674594
2546,C3066,Present,"(-37.81331155710755, 144.9587341845321)",-37.81331155710755,144.9587341845321
6187,13264N,Unoccupied,"(-37.820108855824145, 144.9425517842708)",-37.820108855824145,144.9425517842708
771,C328,Present,"(-37.81449552798777, 144.97167818511426)",-37.81449552798777,144.97167818511426
6920,10051S,Unoccupied,"(-37.82199996402446, 144.9631873254488)",-37.82199996402446,144.9631873254488
6060,13042N,Unoccupied,"(-37.82111067346008, 144.94365836931635)",-37.82111067346008,144.94365836931635
6185,13260N,Present,"(-37.819930950529155, 144.94315971846427)",-37.819930950529155,144.94315971846427
5460,11874E,Present,"(-37.81074367615153, 144.97828950867853)",-37.81074367615153,144.97828950867853
5540,12013W,Unoccupied,"(-37.813342544457015, 144.98293623034903)",-37.813342544457015,144.98293623034903
6281,13440E,Unoccupied,"(-37.819045377947795, 144.9486200300509)",-37.819045377947795,144.9486200300509
5760,12437S,Unoccupied,"(-37.81192834279011, 144.9755427996227)",-37.81192834279011,144.9755427996227
6172,13234N,Unoccupied,"(-37.81942611349134, 144.94490342879857)",-37.81942611349134,144.94490342879857
5586,12206N,Present,"(-37.80928907327666, 144.97418037652295)",-37.80928907327666,144.97418037652295
2538,C3034,Present,"(-37.813223019984235, 144.95903730863137)",-37.813223019984235,144.95903730863137
6383,13629W,Unoccupied,"(-37.82039383410654, 144.94448538974817)",-37.82039383410654,144.94448538974817
6233,13344E,Present,"(-37.81590296978487, 144.94545066146043)",-37.81590296978487,144.94545066146043
4053,C6144,Unoccupied,"(-37.80422439493897, 144.95242787158082)",-37.80422439493897,144.95242787158082
5681,12339S,Unoccupied,"(-37.810026565610684, 144.97939014816225)",-37.810026565610684,144.97939014816225
5674,12323S,Present,"(-37.809974710380445, 144.97892006558305)",-37.809974710380445,144.97892006558305
5568,12069W,Present,"(-37.81183781077067, 144.98318875471043)",-37.81183781077067,144.98318875471043
1863,2594N,Present,"(-37.814797817545895, 144.9573211361774)",-37.814797817545895,144.9573211361774
1672,2195S,Present,"(-37.81459541265359, 144.96586511794033)",-37.81459541265359,144.96586511794033
5618,12260N,Present,"(-37.809536330541434, 144.97622742801065)",-37.809536330541434,144.97622742801065
5727,12408N,Present,"(-37.810771427274034, 144.97681376619752)",-37.810771427274034,144.97681376619752
6137,C13652,Unoccupied,"(-37.819793849177344, 144.94394541686725)",-37.819793849177344,144.94394541686725
5716,12386N,Present,"(-37.810690502813486, 144.9760686161336)",-37.810690502813486,144.9760686161336
6127,C13612,Unoccupied,"(-37.81957378086392, 144.9447062113916)",-37.81957378086392,144.9447062113916
1542,1912N,Present,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
770,C324,Present,"(-37.81451935411723, 144.97168934487183)",-37.81451935411723,144.97168934487183
5669,12336N,Unoccupied,"(-37.80987568569655, 144.9793561919218)",-37.80987568569655,144.9793561919218
2631,10100E,Present,"(-37.803795463066834, 144.9481016399094)",-37.803795463066834,144.9481016399094
3364,6171W,Unoccupied,"(-37.80426415060094, 144.94314065249569)",-37.80426415060094,144.94314065249569
6211,13300E,Present,"(-37.82024227466803, 144.94731644690785)",-37.82024227466803,144.94731644690785
5888,12909S,Present,"(-37.79855408394544, 144.96531027324374)",-37.79855408394544,144.96531027324374
6289,13456E,Unoccupied,"(-37.81948832930551, 144.9486370489846)",-37.81948832930551,144.9486370489846
5765,12447S,Unoccupied,"(-37.811983005070296, 144.97604299006127)",-37.811983005070296,144.97604299006127
1654,2143S,Unoccupied,"(-37.812801246750034, 144.97195437743156)",-37.812801246750034,144.97195437743156
6201,13315W,Unoccupied,"(-37.820206519755715, 144.94710582760376)",-37.820206519755715,144.94710582760376
3726,7741S,Present,"(-37.80323523134001, 144.9504105756235)",-37.80323523134001,144.9504105756235
6090,13247S,Unoccupied,"(-37.82007900996949, 144.94327625545057)",-37.82007900996949,144.94327625545057
6400,13653W,Unoccupied,"(-37.82030819278442, 144.94538967440602)",-37.82030819278442,144.94538967440602
6753,13090N,Present,"(-37.82136677470263, 144.94474255993526)",-37.82136677470263,144.94474255993526
3727,7762N,Unoccupied,"(-37.80254076503344, 144.9458218122118)",-37.80254076503344,144.9458218122118
6263,13329W,Unoccupied,"(-37.8189196878709, 144.9484019412546)",-37.8189196878709,144.9484019412546
6249,13402E,Present,"(-37.8191396082871, 144.9472770385347)",-37.8191396082871,144.9472770385347
6268,13339W,Present,"(-37.819201103485526, 144.94841290017195)",-37.819201103485526,144.94841290017195
688,354E,Present,"(-37.81365734952133, 144.97141896636253)",-37.81365734952133,144.97141896636253
6434,13695W,Unoccupied,"(-37.82014416727483, 144.9459997769062)",-37.82014416727483,144.9459997769062
6258,13420E,Present,"(-37.819826100923, 144.94800755067544)",-37.819826100923,144.94800755067544
6216,13310E,Present,"(-37.81984608827504, 144.94714874990433)",-37.81984608827504,144.94714874990433
6169,13228N,Unoccupied,"(-37.819370475504364, 144.94509544088544)",-37.819370475504364,144.94509544088544
1528,1892N,Present,"(-37.81372065885267, 144.97230264023773)",-37.81372065885267,144.97230264023773
6506,13726E,Present,"(-37.81428979306522, 144.93745329218785)",-37.81428979306522,144.93745329218785
6859,14078E,Present,"(-37.79536770632824, 144.95830408904803)",-37.79536770632824,144.95830408904803
1028,1194E,Present,"(-37.81327120763993, 144.960034862076)",-37.81327120763993,144.960034862076
5360,8901W,Unoccupied,"(-37.82413759354036, 144.96206878558004)",-37.82413759354036,144.96206878558004
1350,1372E,Present,"(-37.81231175687533, 144.95679585990013)",-37.81231175687533,144.95679585990013
6519,13752E,Present,"(-37.81270846843367, 144.93649542412254)",-37.81270846843367,144.93649542412254
746,C224,Present,"(-37.81559854442324, 144.9721907752867)",-37.81559854442324,144.9721907752867
5840,12567S,Unoccupied,"(-37.81605081104384, 144.98140685479086)",-37.81605081104384,144.98140685479086
5672,12342N,Unoccupied,"(-37.80989946078016, 144.97957214282832)",-37.80989946078016,144.97957214282832
6865,14090E,Present,"(-37.79502355588244, 144.95834537650563)",-37.79502355588244,144.95834537650563
1407,1596N,Unoccupied,"(-37.81580855012352, 144.97273098525162)",-37.81580855012352,144.97273098525162
790,C404,Unoccupied,"(-37.81296061352452, 144.9709730843807)",-37.81296061352452,144.9709730843807
5577,12087W,Present,"(-37.81099085385367, 144.98333038070865)",-37.81099085385367,144.98333038070865
743,C212,Present,"(-37.81572660765647, 144.97224999952937)",-37.81572660765647,144.97224999952937
2033,3494N,Present,"(-37.81252269173565, 144.95752981712462)",-37.81252269173565,144.95752981712462
5358,8897W,Present,"(-37.82450433070958, 144.96163789794954)",-37.82450433070958,144.96163789794954
4445,C7736,Present,"(-37.80314610524371, 144.95046851427497)",-37.80314610524371,144.95046851427497
2192,3865S,Present,"(-37.8114618357652, 144.95768075239)",-37.8114618357652,144.95768075239
1653,2141S,Present,"(-37.81276844591305, 144.97206714143104)",-37.81276844591305,144.97206714143104
6170,13230N,Unoccupied,"(-37.81938963907055, 144.9450293121314)",-37.81938963907055,144.9450293121314
6377,13612E,Unoccupied,"(-37.82009630817031, 144.94390886782145)",-37.82009630817031,144.94390886782145
6511,13736E,Present,"(-37.813201762781404, 144.9368022689133)",-37.813201762781404,144.9368022689133
584,18E,Unoccupied,"(-37.81452914336778, 144.9746295520864)",-37.81452914336778,144.9746295520864
5687,12351S,Unoccupied,"(-37.810070441749716, 144.97979226021312)",-37.810070441749716,144.97979226021312
5557,12047W,Present,"(-37.812414037254804, 144.98309250222638)",-37.812414037254804,144.98309250222638
5736,12383S,Present,"(-37.810912934966424, 144.97640632568923)",-37.810912934966424,144.97640632568923
6885,14217W,Present,"(-37.79598100744916, 144.9646644860451)",-37.79598100744916,144.9646644860451
5735,12381S,Present,"(-37.81090543560532, 144.9763372024056)",-37.81090543560532,144.9763372024056
1544,1916N,Present,"(-37.81454685704701, 144.96949993064857)",-37.81454685704701,144.96949993064857
1452,1725S,Unoccupied,"(-37.81440794154686, 144.97410078153473)",-37.81440794154686,144.97410078153473
6274,13351W,Unoccupied,"(-37.81969089443905, 144.94843245548836)",-37.81969089443905,144.94843245548836
6264,13331W,Present,"(-37.81897597221868, 144.94840418452947)",-37.81897597221868,144.94840418452947
6238,13354E,Unoccupied,"(-37.81550858947077, 144.9452764840512)",-37.81550858947077,144.9452764840512
5614,12247S,Present,"(-37.80957472804155, 144.97507141227146)",-37.80957472804155,144.97507141227146
6071,13207S,Present,"(-37.81874137488337, 144.94792655456513)",-37.81874137488337,144.94792655456513
6507,13728E,Present,"(-37.81424102883436, 144.93742363487377)",-37.81424102883436,144.93742363487377
1651,2137S,Unoccupied,"(-37.812734195494436, 144.97218434963315)",-37.812734195494436,144.97218434963315
2640,10113W,Unoccupied,"(-37.80352470224846, 144.94791640742318)",-37.80352470224846,144.94791640742318
4104,C6350,Present,"(-37.804241181936646, 144.95091819325842)",-37.804241181936646,144.95091819325842
5677,12329S,Present,"(-37.80999697329351, 144.97912144605726)",-37.80999697329351,144.97912144605726
5617,12253S,Present,"(-37.80959686520444, 144.975272240521)",-37.80959686520444,144.975272240521
5570,12073W,Present,"(-37.81137241921245, 144.98326684358074)",-37.81137241921245,144.98326684358074
2013,3454N,Present,"(-37.81181944824828, 144.959946260748)",-37.81181944824828,144.959946260748
3725,7739S,Unoccupied,"(-37.803247458986434, 144.95052815098978)",-37.803247458986434,144.95052815098978
5673,12321S,Present,"(-37.80996729003229, 144.97885293698462)",-37.80996729003229,144.97885293698462
865,690E,Unoccupied,"(-37.814095683783655, 144.96881719043878)",-37.814095683783655,144.96881719043878
2532,C3010,Present,"(-37.81317058781676, 144.95921681700628)",-37.81317058781676,144.95921681700628
4454,C7754,Unoccupied,"(-37.80310835516569, 144.95013199633763)",-37.80310835516569,144.95013199633763
911,C668,Unoccupied,"(-37.814430071402604, 144.9688443056996)",-37.814430071402604,144.9688443056996
5479,11881W,Unoccupied,"(-37.811181032017544, 144.97797804080977)",-37.811181032017544,144.97797804080977
6657,13396E,Unoccupied,"(-37.819827961397564, 144.94865063817767)",-37.819827961397564,144.94865063817767
6280,13438E,Unoccupied,"(-37.818984217049135, 144.9486176978782)",-37.818984217049135,144.9486176978782
6425,13677W,Present,"(-37.82096898384398, 144.94621528438944)",-37.82096898384398,144.94621528438944
1751,2371S,Unoccupied,"(-37.81239577195055, 144.9697692737906)",-37.81239577195055,144.9697692737906
686,346E,Unoccupied,"(-37.8142358920021, 144.97168527727678)",-37.8142358920021,144.97168527727678
6393,13642E,Unoccupied,"(-37.82010084378016, 144.94445167844503)",-37.82010084378016,144.94445167844503
6404,13661W,Unoccupied,"(-37.81966575904424, 144.94522467645936)",-37.81966575904424,144.94522467645936
3365,6173W,Unoccupied,"(-37.80421264523544, 144.9431494926245)",-37.80421264523544,144.9431494926245
6270,13343W,Present,"(-37.8193114248518, 144.9484171399792)",-37.8193114248518,144.9484171399792
6046,13012N,Unoccupied,"(-37.819845883815226, 144.95116002531296)",-37.819845883815226,144.95116002531296
6385,13633W,Unoccupied,"(-37.82028446568013, 144.94443616711226)",-37.82028446568013,144.94443616711226
6207,13327W,Unoccupied,"(-37.81974853491796, 144.94690880762465)",-37.81974853491796,144.94690880762465
6293,13464E,Present,"(-37.82010913885051, 144.94866103034983)",-37.82010913885051,144.94866103034983
6518,13750E,Present,"(-37.81276044529915, 144.93652689131466)",-37.81276044529915,144.93652689131466
6454,13584E,Present,"(-37.81985835256745, 144.9427440315692)",-37.81985835256745,144.9427440315692
8286,330Ea,Present,"(-37.81448960195057, 144.97180274814434)",-37.81448960195057,144.97180274814434
6510,13734E,Present,"(-37.8132484595166, 144.9368305415783)",-37.8132484595166,144.9368305415783
6292,13462E,Present,"(-37.82005375632825, 144.94865885967275)",-37.82005375632825,144.94865885967275
1843,2553S,Present,"(-37.81386160270314, 144.9607337370378)",-37.81386160270314,144.9607337370378
6044,13008N,Unoccupied,"(-37.81980900458649, 144.9512879816632)",-37.81980900458649,144.9512879816632
680,289W,Present,"(-37.8147540499962, 144.9716797478702)",-37.8147540499962,144.9716797478702
1413,1607S,Unoccupied,"(-37.81631908175282, 144.97165640052418)",-37.81631908175282,144.97165640052418
6688,3456N,Present,"(-37.81183907223123, 144.9598791066054)",-37.81183907223123,144.9598791066054
5842,12571S,Unoccupied,"(-37.81606708418995, 144.98155199986667)",-37.81606708418995,144.98155199986667
5881,12910N,Unoccupied,"(-37.79837484550813, 144.96534595918206)",-37.79837484550813,144.96534595918206
5606,12231S,Present,"(-37.80949144454898, 144.97432283970338)",-37.80949144454898,144.97432283970338
4070,C6178,Unoccupied,"(-37.80371288604367, 144.95251829243938)",-37.80371288604367,144.95251829243938
2559,C3108,Present,"(-37.813447522882825, 144.95826797455)",-37.813447522882825,144.95826797455
